,id,author_last,author_first,author,gender,title,year,genre,filename,sentence
549,32826,Van Vorst,Marie,"Van Vorst, Marie",female,Fairfax and His Pride,1920,novel,PG32826_raw.txt,"One bitter day in January in the year 1880, when New York was a tranquil city, a young man stood at the South Ferry waiting for the up-town horse car."
550,52578,Raymond,Alfred,"Raymond, Alfred",male,"Harry Harding—Messenger ""45""",1917,young adult,PG52578_raw.txt,"“I _will_ drown and no one _shall_ help me,” announced Miss Alton defiantly."
551,50260,Goldfrap,John Henry,"Goldfrap, John Henry",male,The Motor Rangers' Wireless Station,1913,young adult,PG50260_raw.txt,"The drowsy calm of a balmy afternoon at the Motor Rangers’ wireless camp on Goat Island was abruptly shattered by a raucous, insistent clangor from the alarm-bell of the wireless outfit."
552,38347,Green,Anna Katharine,"Green, Anna Katharine",female,The Millionaire Baby,1905,crime novel,PG38347_raw.txt,"The morning of August eighteenth, 190-, was a memorable one to me."
553,1354,Montgomery,L. M. (Lucy Maud),"Montgomery, L. M. (Lucy Maud)",female,Chronicles of Avonlea,1912,novel,PG1354_raw.txt,"Anne Shirley was curled up on the window-seat of Theodora Dix’s sitting-room one Saturday evening, looking dreamily afar at some fair starland beyond the hills of sunset."
554,47037,Carter,"Herbert, active 1909-1917","Carter, Herbert, active 1909-1917",male,The Boy Scouts at the Battle of Saratoga,1909,young adult,PG47037_raw.txt,"The sunset had brought to a close the hottest day of the season (June, 1777)."
555,33282,Webster,Frank V.,"Webster, Frank V.",male,The Boy Pilot of the Lakes,1909,young adult,PG33282_raw.txt,There's a rowboat adrift! exclaimed one of a group of men who stood on the edge of a large pier at Chicago's water front.
556,40013,Eggleston,George Cary,"Eggleston, George Cary",male,The Master of Warlock,1903,novel,PG40013_raw.txt,"The road was a winding, twisting track as it threaded its way through a stretch of old field pines."
557,19510,Sinclair,Bertrand W.,"Sinclair, Bertrand W.",male,North of Fifty-Three,1914,novel,PG19510_raw.txt,"Dressed in a plain white shirt waist and an equally plain black cloth skirt, Miss Hazel Weir, on week days, was merely a unit in the office force of Harrington & Bush, implement manufacturers."
558,26396,Hay,James,"Hay, James",male,"""No Clue",1920,crime novel,PG26396_raw.txt,Catherine Brace walked slowly from the mantel-piece to the open window and back again.
559,18529,Murray,"Roy Irving, Andrews, Mary Raymond Shipman","Murray, Roy Irving, Andrews, Mary Raymond Shipman",both,August First,1915,novel,PG18529_raw.txt,"I'll never see you again, I hope."
560,40375,Arlen,Michael,"Arlen, Michael",male,The London Venture,1920,novel,PG40375_raw.txt,"Once (in those far-off peaceful days when men still had enough grammatical sense to know that the word ""pacifist"" does not exist, but for a week, and had scarcely spoken to any one, but had just walked about in my rooms and on the Embankment, for I suddenly found myself without any money at all; and it is thus with me that when I am without money I am also without ideas, but when I have the first I do not necessarily have the last."
561,24427,Beeckman,Ross,"Beeckman, Ross",male,Princess Zara,1908,novel,PG24427_raw.txt,Trave of the North German Lloyd docked at its Hoboken pier at eight o'clock one morning in December.
562,22646,Ellis,Edward Sylvester,"Ellis, Edward Sylvester",male,The Hunters of the Ozark,1887,novel,PG22646_raw.txt,One day in the autumn Terence Clark came to the house of Frederick Linden and urged him to join in a hunt for a cow that had been missing since the night before.
563,37271,Vandercook,Margaret,"Vandercook, Margaret",female,The Ranch Girls and Their Heart's Desire,1920,young adult,PG37271_raw.txt,Across a wide prairie a man and woman were riding side by side at an hour approaching twilight on a September afternoon.
564,20340,Curtis,Alice Turner,"Curtis, Alice Turner",female,A Little Maid of Old Maine,1920,young adult,PG20340_raw.txt,"Anna and Rebecca Weston, carrying a big basket between them, ran along the path that led from their home to the Machias River."
565,40797,Benson,E. F. (Edward Frederic),"Benson, E. F. (Edward Frederic)",male,Mammon and Co.,1899,novel,PG40797_raw.txt,"""Egotism is certainly the first,"" said Lady Conybeare with admirable firmness; ""and your inclination towards your neighbour is the second."""
566,25333,Ford,Paul Leicester,"Ford, Paul Leicester",male,The Great K. & A. Robbery,1896,novel,PG25333_raw.txt,Any one who hopes to find in what is here written a work of literature had better lay it aside unread.
567,32985,Ottolengui,Rodrigues,"Ottolengui, Rodrigues",male,A Modern Wizard,1894,crime novel,PG32985_raw.txt,"Early one morning, in the spring of eighteen hundred and seventy-three, two young lawyers were seated in their private office."
568,51797,Kingsley,Florence Morse,"Kingsley, Florence Morse",female,To the Highest Bidder,1911,novel,PG51797_raw.txt,ABRAM HEWETT and his son “Al” were distributing the mail in the narrow space behind the high tier of numbered glass boxes which occupied the left-hand corner of the general store known as “Hewett’s grocery.”
569,27575,Flaubert,Gustave,"Flaubert, Gustave",male,Madame Bovary,1904,novel,PG27575_raw.txt,"But they were not always repugnant to him, at least not all of them, and, in verification of this, we find that he has not for Spendius, Matho, Hamilcar, and Hanno, the boundless scorn that he affects for Homais or for Bournisien, for Bouvard or for Pecuchet."
570,41844,Gibbs,George,"Gibbs, George",male,The Golden Bough,1918,novel,PG41844_raw.txt,"In the still evening air the dust hung golden for a moment and then slowly settled on tree and hedgerow; from a distance, faintly diminishing, the tinkle of sheep bells, the call of a bird, the sighing of a breeze, and then, silence."
571,26309,Sheldon,Charles M.,"Sheldon, Charles M.",male,The High Calling,1911,novel,PG26309_raw.txt,"PAUL DOUGLAS and his wife, Esther, were holding a serious council together over their older boy, Walter."
572,583,Collins,Wilkie,"Collins, Wilkie",male,The Woman in White,1860,novel,PG583_raw.txt,"This is the story of what a Woman’s patience can endure, and what a Man’s resolution can achieve."
573,49555,Wylie,I. A. R. (Ida Alexa Ross),"Wylie, I. A. R. (Ida Alexa Ross)",female,The Hermit Doctor of Gaya,1916,novel,PG49555_raw.txt,"Thus it came about that, for her child’s sake, the Rani Kurnavati saved herself from the burning pyre and called together the flower of the Rajputs to defend Chitore and their king from the sword of Bahadur"
574,217,Lawrence,D. H. (David Herbert),"Lawrence, D. H. (David Herbert)",male,Sons and Lovers,1913,biographical fiction,PG217_raw.txt,“The Bottoms” succeeded to “Hell Row”.
575,10966,Hodgson,William Hope,"Hodgson, William Hope",male,The Ghost Pirates,1909,speculative fiction,PG10966_raw.txt,He began without any circumlocution.
576,47305,Fisher,Sophie,"Fisher, Sophie",female,The Imprudence of Prue,1911,novel,PG47305_raw.txt,Stand and deliver!
577,452,Borrow,George,"Borrow, George",male,Lavengro,1851,novel,PG452_raw.txt,"On an evening of July, in the year 18--, at East D---, a beautiful little town in a certain district of East Anglia, I first saw the light."
578,49494,Harrison,"Burton, Mrs.","Harrison, Burton, Mrs.",male,Latter-Day Sweethearts,1906,novel,PG49494_raw.txt,"In going aboard the ""Baltic"" that exceptionally fine October morning, Miss Carstairs convinced herself that, of the people assembled to see her off, no one could reasonably discern in her movement the suggestion of a retreat."
579,28264,Hanshew,Thomas W.,"Hanshew, Thomas W.",male,"Cleek, the Master Detective",1918,crime novel,PG28264_raw.txt,The thing wouldn't have happened if any other constable than Collins had been put on point duty at Blackfriars Bridge that morning.
580,53036,Duncan,Sara Jeannette,"Duncan, Sara Jeannette",female,"His Honour, and a Lady",1895,novel,PG53036_raw.txt,"“The Sahib _walks_!” said Ram Prasannad, who dusted the office books and papers, to Bundal Singh the messenger, who wore a long red coat with a two lean brown legs."
581,4526,Gissing,George,"Gissing, George",male,Born in Exile,1892,novel,PG4526_raw.txt,"The summer day in 1874 which closed the annual session of Whitelaw College was marked by a special ceremony, preceding the wonted distribution of academic rewards."
582,41447,Pocock,Roger,"Pocock, Roger",male,Curly,1905,novel,PG41447_raw.txt,"Back in Old Texas, 'twixt supper and sleep time, the boys in camp would sit around the fire and tell lies."
583,53663,Lippmann,Julie M.,"Lippmann, Julie M.",female,Sweet P's,1902,young adult,PG53663_raw.txt,"You’re done!” exclaimed Hannah, the nurse, giving Priscilla an approving pat and looking her over carefully from head to heels to see that nothing was amiss."
584,18126,Townsend,George Alfred,"Townsend, George Alfred",male,Tales of the Chesapeake,1880,novel,PG18126_raw.txt,"The night before Christmas, frosty moonlight, the outcast preacher came down to the island shore and raised his hands to the stars."
585,2735,Kirby,William,"Kirby, William",male,The Golden Dog,1877,historical novel,PG2735_raw.txt,"“'See Naples, and then die!' That was a proud saying, Count, which we used to hear as we cruised under lateen sails about the glorious bay that reflects from its waters the fires of Vesuvius."
586,33829,McConnell,Walter Caruth,"McConnell, Walter Caruth",male,The Nightriders' Feud,1912,novel,PG33829_raw.txt,"John Redmond, the second, had just completed his education in a New York college, having been graduated with high honors, and was therefore prepared to go out into the world and set it on fire with his brilliancy."
587,57166,Garvice,Charles,"Garvice, Charles",male,Just a Girl,1895,novel,PG57166_raw.txt,There was really a lovely row on at Dan MacGrath’s Eldorado Saloon in Three Star Camp.
588,22196,Adams,Samuel Hopkins,"Adams, Samuel Hopkins",male,Little Miss Grouch,1914,novel,PG22196_raw.txt,"Weather horrible, uncertain and squally, but interesting Developments promised Feel fine."
589,21394,Birmingham,George A.,"Birmingham, George A.",male,Priscilla's Spies,1912,novel,PG21394_raw.txt,The summer term ended in a blaze of glory for Frank Mannix.
590,50978,Barr,Amelia E.,"Barr, Amelia E.",female,The Lion's Whelp,1901,novel,PG50978_raw.txt,During the seventeenth century Swaffham Manor House was one of the most picturesque dwellings in Cambridgeshire.
591,40398,Whitlock,Brand,"Whitlock, Brand",male,The Turn of the Balance,1907,novel,PG40398_raw.txt,"As Elizabeth Ward stood that morning before the wide hearth in the dining-room, she was glad that she still could find, in this first snow of the season, the simple wonder and delight of that childhood she had left not so very far behind."
592,30436,Douglas,Amanda M.,"Douglas, Amanda M.",female,Hope Mills,1879,novel,PG30436_raw.txt,"""THERE is Fred again with his arm around Jack Darcy's neck."
593,27661,Reed,Myrtle,"Reed, Myrtle",female,Master of the Vineyard,1910,novel,PG27661_raw.txt,The girl paused among the birches and drew a long breath of relief.
594,35378,Marshall,Edison,"Marshall, Edison",male,The Strength of the Pines,1921,novel,PG35378_raw.txt,Bruce was wakened by the sharp ring of his telephone bell.
595,22249,Ford,Sewell,"Ford, Sewell",unknown,Shorty McCabe,1906,satire,PG22249_raw.txt,"Excuse me, mister man, but ain't you--Hello, yourself!"
596,27342,Chambers,Robert W. (Robert William),"Chambers, Robert W. (Robert William)",male,Athalie,1915,novel,PG27342_raw.txt,When Mrs. Greensleeve first laid eyes on her baby she knew it was different from the other children.
597,36531,Dejeans,Elizabeth,"Dejeans, Elizabeth",female,Nobody's Child,1918,novel,PG36531_raw.txt,"The quietude of winter still lay on the land, the apathetic dun of field and woodland unstirred as yet by the hint of spring that was tipping with eagerness the wings of the birds and, under their brown frost-dulled blanket, was quickening into fresh green the woody stems of arbutus."
598,2600,Tolstoy,"Leo, graf","Tolstoy, Leo, graf",male,War and Peace,1869,historical novel,PG2600_raw.txt,"“Well, Prince, so Genoa and Lucca are now just family estates of the Buonapartes."
599,19509,Grant,Robert,"Grant, Robert",male,The Opinions of a Philosopher,1893,novel,PG19509_raw.txt,"My wife Josephine declares that I have become a philosopher in my old age, and perhaps she is right."
600,52020,Waugh,Alec,"Waugh, Alec",male,Roland Whately,1922,novel,PG52020_raw.txt,"It began, I suppose, on a certain September afternoon, when Roland Whately traveled back to school by the three-thirty train from Waterloo."
601,1059,Wells,H. G. (Herbert George),"Wells, H. G. (Herbert George)",male,The World Set Free,1914,novel,PG1059_raw.txt,The history of mankind is the history of the attainment of external power.
